PictureID,Valence,Arousal,Moved,Connect,Reflect,Aware,Inspired,Awe,Interest,Hope,Sad,Fear,Anger,n,Group
387,6.034520643,4.576523428,5.470838187,5.676570288,4.922669107,5.054638193,4.19394757,3.79821742,4.681938281,4.205545517,3.233738308,1.925517328,2.548582161,21,All
388,5.408418717,5.516432638,6.378223937,5.733002636,6.305315906,6.079015095,4.342171038,4.926363246,5.870072005,4.72881977,4.930176819,4.046240964,4.18647485,19,All
389,6.226537429,5.417661897,5.767923619,5.293318921,6.507903945,6.50163446,4.986037549,4.446699629,5.994612569,5.404093739,2.601840394,2.293772171,2.677363615,24,All
390,5.11345014,5.061578067,4.862371706,4.919110618,5.773607615,5.756331287,4.551665007,4.615950248,5.862075089,3.897544796,3.148312688,3.825892175,2.551145536,21,All
391,7.234388404,4.365159002,5.832905925,5.740446716,6.433315543,6.130305943,5.957337712,4.419909603,5.900365056,5.993042669,2.299401982,2.251318393,1.670208053,20,All
392,5.734010101,4.465821744,4.052751878,4.537748901,5.342128272,5.160529917,4.183424156,4.120048172,4.898081168,4.6385141,3.10735157,3.206571806,2.415856037,22,All
393,6.413659808,5.016151006,7.019059715,6.517857281,6.771083034,6.523668788,5.684646137,4.783126526,5.688307328,6.641323729,3.351382098,2.675250604,2.333697957,18,All
394,3.785491559,4.29179686,3.381181876,3.192763285,3.716567564,3.311767818,2.309651103,3.386955606,4.122246576,1.911168767,4.097251221,3.725462923,2.522083574,18,All
395,6.813325244,4.641756533,4.678245368,4.956388375,5.322605378,4.916231273,4.69848399,4.287193633,5.066520639,5.406149063,2.418795015,2.062926649,1.961882212,20,All
396,7.023424229,4.12471208,4.62236517,5.054908264,5.324635091,5.067531725,4.393441615,5.042759663,5.237715046,4.525826199,2.014555992,1.974299843,1.802084123,16,All
400,5.241116756,5.849136685,4.79109281,5.717680042,6.55089894,6.154926776,4.201210636,4.63586057,5.500898078,4.079152694,3.909422312,3.850748642,3.601680725,19,All
401,2.562116555,6.425567346,7.348537507,6.51651156,7.127083502,7.174082438,3.335111075,4.835554872,5.976117229,2.624949918,6.381391316,5.833582687,6.650694162,23,All
402,6.208720121,4.586438233,4.441563292,4.876484722,4.940752911,5.304348367,4.636327807,4.714359862,5.526190738,4.616095721,2.818320395,2.770255451,2.676268754,15,All
403,3.3675429,5.563109038,5.562991377,4.566031216,6.004170768,5.831484732,2.801245019,4.222353561,5.252943489,2.485624628,4.806446105,4.566393415,3.58053311,22,All
404,6.068759223,5.636282296,3.451051088,3.902861554,4.303396747,4.564264808,3.430463438,3.934994222,4.706928422,3.386616624,3.375054176,3.245766027,2.34557441,23,All
405,6.253224204,4.676713031,4.857166239,4.834334852,5.994372217,5.544287987,4.54111422,4.539592221,5.580069595,4.57090326,2.770423974,2.684208305,2.456945156,21,All
406,6.337364471,4.923638735,3.991442734,4.200337232,4.36649926,3.981171045,4.238560165,4.766407413,5.256245223,4.964935392,1.984567422,1.859741953,1.452158276,18,All
407,6.795018448,4.677630773,5.303674583,5.156881188,5.616498823,5.666202701,5.332470287,4.771361661,5.770831584,5.054053333,2.521016623,2.521781455,1.90038583,20,All
408,5.857467299,5.792656708,3.849876935,3.993207825,4.343376617,3.721377118,3.964166629,3.977653381,5.212690129,3.71242551,1.982596748,1.59781195,1.980320257,18,All
409,7.473028984,5.770669407,5.661111277,6.345045655,6.979852924,6.145967246,5.507822121,4.263441331,6.087912379,5.398634457,2.180230906,2.119622594,1.678085325,20,All
410,7.378611089,4.868448941,4.805080118,5.645432402,5.471600734,5.243112858,5.389881674,4.569170475,6.003560387,4.834653784,2.560887623,2.255387197,2.613903679,17,All
414,3.904140623,6.127058889,3.956534795,4.10871796,5.312256489,5.090344811,3.177809648,4.667381697,5.133329811,2.712592669,3.636849655,4.589747545,4.624674291,21,All
415,5.260610545,5.596171644,5.768779878,5.658299321,6.240466472,6.006669312,4.566129325,4.885700044,6.158039015,4.340038168,4.892784302,3.845729089,3.257882042,15,All
416,5.651695855,5.431896351,4.251374776,5.235540336,6.379713264,6.006859746,4.11483566,4.734316344,5.68777641,3.665143866,3.913164568,4.12260744,3.531742683,15,All
417,4.916949762,5.284589967,5.251394351,5.101992726,5.203086514,4.991333952,3.213877003,3.778127426,4.79893219,3.554167316,4.132790423,3.383739522,2.859145966,19,All
418,3.999326429,6.038942638,5.490115047,5.583436307,6.532256967,5.88474571,3.123595478,4.635546697,5.536498198,2.361988447,4.897720598,4.505551117,4.789231399,24,All
419,3.719938764,5.686614275,5.918630707,5.632574525,6.305657837,6.109621891,3.969964171,4.180557772,5.305840083,3.85294272,5.269202775,3.441270669,4.839202481,20,All
420,4.340420898,4.953590415,5.08145179,5.130873929,5.971555551,5.887432277,3.194047097,4.686378098,5.560237278,2.828546998,5.964745757,4.695483661,4.087791823,25,All
421,3.496919268,4.543021297,4.74627757,3.934545107,5.043698936,5.519485009,2.433374092,3.75402488,3.675168107,2.028247776,4.772262622,4.405666983,3.478913906,20,All
422,7.772545185,4.804725843,6.126591803,6.534851047,7.115297648,6.906132899,6.199741331,4.648736868,6.284410416,6.358236579,2.68037559,2.15571192,2.451425743,25,All
423,5.175137381,5.921501871,5.671451841,5.491524341,6.067155941,6.178957304,3.603133808,4.40443576,5.255494471,3.791341506,3.864636801,3.662336771,3.933183145,19,All
424,7.004985139,5.294635733,5.965891062,6.468357633,6.464468712,6.462682109,5.922990978,4.494685421,5.85995138,6.729425958,2.345060669,2.14143166,1.581245124,25,All
425,7.995636642,5.630173494,6.437459919,6.102707014,6.560895346,6.583555761,5.554107856,5.28494617,6.038958963,7.438699731,1.327821038,1.361467374,1.580462167,14,All
426,6.792037342,5.232891387,5.115629946,5.571865226,5.538230097,5.469319755,5.553787623,4.204346824,5.882254092,6.296449987,2.239372448,2.100081739,1.968567713,21,All
427,5.805616364,5.510487291,5.650060096,5.525493806,6.414853489,6.153118998,4.407230435,4.045449915,5.594420394,5.063714345,3.801975182,3.205065034,3.984913073,17,All
429,2.90250142,6.326570656,6.555736966,5.949256538,6.563847786,7.05092953,3.939751661,4.81077267,5.748207819,2.690287444,6.29817531,6.132290337,6.770452136,19,All
431,7.038069819,4.167136928,5.806388654,5.442198225,6.07362984,5.900918077,5.813594832,4.736468539,5.676198682,6.015316337,2.267946112,2.064463734,2.046643247,20,All
432,7.148162004,4.86931604,4.913142207,5.418976548,6.156685829,6.322008243,5.118205771,4.23037187,5.427155253,5.669935996,1.901417539,2.031572011,1.986488161,23,All
433,6.967680985,4.624143473,4.915455384,5.488641574,5.899457807,5.820374706,5.582589633,4.411191989,5.962800785,5.437716784,1.770265299,1.391570819,2.013445708,17,All
434,6.871439364,5.028006451,4.425659809,4.596988516,5.17114804,5.076031121,5.133395179,4.65861228,5.8483411,5.084276896,2.071947411,2.061913289,1.331672498,18,All
435,7.748063967,4.74784397,5.239355513,6.401172419,6.202345343,6.16227754,6.510617744,5.048183586,6.126119421,6.409015391,1.636509677,1.536070138,1.368514042,21,All
436,5.565474256,5.572483824,3.443429733,4.129345842,5.16468499,4.905745013,4.265459139,4.355186201,5.323212346,4.361243074,2.373460164,2.363585638,2.09478611,17,All
437,6.961081296,4.51856719,4.113470699,4.718352146,5.018277955,4.958599634,5.323912566,4.273350747,4.980061086,5.266606751,1.472267117,1.487001054,1.35451372,22,All
439,4.557846452,5.815109237,4.452389351,4.72696632,6.350434598,6.585934035,3.26984872,4.073719303,5.265921614,3.575891977,3.91041223,4.765802072,3.734030699,18,All
440,4.066199832,6.566433447,5.390264893,5.878915335,7.017330257,6.999244695,4.069276067,5.165373964,5.745594179,3.55840634,4.902435682,5.731426915,5.398374465,29,All
441,5.224900357,5.041396113,3.976046486,4.554824405,4.62313939,4.60378595,4.091203457,4.486417052,4.896073963,4.002535242,2.541310865,3.068390421,2.593194988,21,All
442,4.806816475,5.669215497,4.854595556,5.562610579,6.729411816,6.528324094,3.87548686,4.744400541,5.875795045,3.122368385,5.013964228,5.383592063,4.487457936,18,All
443,3.938597568,5.594411152,4.371195257,5.134901591,5.552838168,5.522309456,3.371495143,4.095990702,5.295163504,2.509412775,4.881018939,4.983094409,4.256929462,14,All
444,5.967830167,5.19146389,4.802948262,5.902883534,6.357688967,6.3418119,4.63393239,4.765931553,5.962075692,4.92180147,3.55427139,3.830003566,3.734921972,15,All
445,4.837958743,5.886622979,3.508757878,5.169983271,5.631597552,5.912066552,3.510504591,4.59718031,5.41994958,2.807849567,4.154822569,4.34557919,3.653543596,20,All
446,4.005487421,6.271069201,5.464204251,6.215417972,7.415466579,7.221710197,3.798688917,5.193941677,5.889238403,3.122865048,5.900462671,5.387574931,5.650780642,18,All
447,3.830675925,5.328151358,4.332619147,4.67908949,5.036524716,4.863148464,3.91384691,4.010858853,4.933805544,2.701943097,3.549432992,3.388693092,4.106541124,22,All
448,4.759841996,5.329882836,3.260849657,3.380365043,4.222531934,3.859711305,3.70305705,4.749707937,5.307221238,3.078415513,2.659120311,3.603645361,3.072236093,16,All
449,5.04481266,5.139385317,4.409349147,4.243760184,5.091242631,5.395344422,2.95082118,4.126162291,5.67190746,3.22540906,3.530037422,3.27532914,4.051498381,18,All
450,6.227161069,5.19423645,4.703624151,4.810467467,5.165826359,5.189797599,4.676139071,4.002063584,5.781708689,4.64250823,2.457687878,3.068676562,1.929232451,17,All
451,4.521464241,5.517182128,4.831955506,5.342236302,6.287785583,6.559614631,3.297519244,3.999592024,5.435711505,3.114566288,4.087131089,4.114560178,3.605078886,16,All
452,3.79071272,4.81611832,5.818737439,5.305319531,5.81296142,5.823077985,2.798843033,3.798178794,5.059570873,2.885031366,4.829055225,3.543117523,3.942668735,22,All
453,3.304903406,5.922669782,5.414253483,4.938853079,5.920512393,5.773837901,2.700618454,4.126201452,5.08212028,1.979826045,5.425121069,4.431876512,4.091714224,22,All
454,4.146668604,4.657958568,4.0779565,4.999639384,5.339845608,5.538899269,3.118196504,3.687778829,4.748909372,3.23460838,4.10287912,2.975791582,2.788834847,15,All
455,7.315820243,4.582089146,5.111215055,5.687569802,5.989024338,6.012331087,5.615035349,4.649498494,5.646269114,6.205792712,1.711939743,1.437454043,1.267394486,20,All
456,6.105482545,5.053892416,5.454726581,5.431246801,6.249114866,5.862953548,5.377665967,4.077131238,5.721819089,5.718634533,2.139616425,1.991998308,2.277367431,22,All
457,5.928155255,5.181885015,4.900699016,5.0276284,5.387521836,5.183290984,5.037132291,3.818691468,5.156042771,5.211238261,1.906361037,1.87621733,1.952774809,26,All
458,6.249277088,4.778116748,3.709223631,3.949725973,4.360609897,3.861574428,3.754957132,3.504672784,4.580693516,3.795415297,2.283336125,2.49307502,2.073883712,22,All
459,6.829938652,5.75365486,4.457006036,5.651939847,5.72690043,5.78851286,4.900973037,4.361249057,5.535016738,5.231619727,2.044939822,2.053731273,1.992562711,24,All
460,5.920610006,4.845627407,4.374225514,4.344331295,4.837728963,4.242956725,4.596120243,4.448068602,5.119059697,4.448664058,2.500593926,2.75665797,2.468276567,21,All
461,6.936524873,4.289026959,5.780691134,6.365287422,6.534627775,6.428941947,5.153906949,4.058933868,6.063032245,6.047708816,2.278518517,2.460993445,1.792100283,25,All
462,4.710736093,5.009348841,4.506420248,4.989625607,5.356572962,4.741765904,3.967045077,4.399473872,5.944237457,3.777092311,4.24042347,3.511841778,2.706923655,23,All
463,7.105526513,5.633387859,4.868016603,4.679513156,5.341550122,5.542295578,5.094565628,4.844068222,5.921287933,5.142018187,2.140674603,1.79597566,1.793198937,18,All
464,5.489872751,4.618804827,4.02359453,4.058761875,4.490095711,4.323856236,3.758883737,3.846457746,4.753734461,3.910318184,2.111989056,2.162286959,1.343654485,21,All
465,6.342209797,4.626020844,5.774227847,5.627482125,5.521906798,5.289316007,5.342640357,3.840073623,5.696196379,6.182262763,3.104052904,2.171170301,1.852402541,25,All
466,6.617732639,5.503246645,5.937600303,6.289569625,6.70717277,6.307705484,6.005816086,5.141437279,6.313820595,6.223601793,2.446103187,2.96010443,2.706229484,20,All
467,7.102655544,4.807620066,5.026031943,5.714839286,5.506835244,5.029168291,5.351508855,4.561330608,5.570987452,5.385194856,2.226776547,1.880711517,2.169708708,26,All
468,6.4850026,4.878800793,4.728921874,4.467700208,5.001245212,4.769565947,4.809433254,4.662801582,5.768963161,5.352771791,2.162214078,2.422904724,1.661487198,18,All
469,7.252983507,5.909022924,4.034629135,4.213011649,4.957042895,4.476767692,5.408096619,4.686280177,5.451698396,5.458140485,1.41694996,1.593984751,1.6241341,23,All
470,6.661155104,5.917406912,3.944732515,4.547907201,4.833624507,4.809856421,4.706871895,4.509487863,5.447716268,4.998508012,2.820083227,2.632140041,1.954122935,21,All
471,5.188959738,6.344358568,3.64258296,4.118943314,4.495235355,4.346041803,4.101617105,4.208263609,5.455838762,3.362053229,3.365309064,4.384172591,3.641262486,19,All
472,6.597986763,5.285194203,4.948658191,5.018482425,5.895286268,5.666192487,4.768969637,4.055425564,5.579899034,4.99855615,2.510912409,2.396420242,1.912326557,21,All
473,6.015692244,5.631553765,5.132382463,5.362792923,5.809004248,5.538944189,5.360390605,4.641994006,5.837612367,5.246263604,1.583520796,2.224463563,1.852041839,17,All
474,6.358582608,4.869657221,3.800469495,4.542858904,4.874540637,4.785597772,4.280040641,4.090463938,4.744449286,4.392717028,2.339028055,1.956911014,2.317066721,16,All
475,7.383513621,5.35898838,5.861800431,5.957913319,6.211361296,6.017983858,6.055499994,4.763099672,6.090991141,6.279201105,3.08515115,2.483217716,2.382409314,19,All
476,5.541485544,5.644935907,6.153986906,6.250397181,6.793660758,6.549698614,4.638167135,4.731298929,5.829534203,4.205543913,4.13407584,3.087441892,3.79139686,22,All
477,6.604229112,4.377608564,4.959912931,5.31504963,5.395230582,4.342775114,5.6937632,4.048039261,5.363781749,5.495677478,1.919443277,2.003396821,1.982809317,18,All
478,5.619793123,4.456839664,6.529322611,6.037577202,6.545125623,6.267310878,4.876280677,5.26114515,6.427009206,5.24115959,4.84410073,3.215991364,4.097687015,17,All
479,5.139756827,5.013108879,6.160280982,5.179394538,6.010548336,6.340775309,3.503009849,3.975717094,5.321680208,4.00250939,4.347285334,3.711001219,3.063458766,19,All
480,6.80571691,5.303975813,4.093318405,5.185518592,6.150575482,6.101374771,4.459635773,4.21505646,5.504663032,5.543808771,2.438558223,2.713930088,2.652603161,19,All
481,7.211551763,4.532313519,6.33128565,5.822896559,5.849953994,5.1191408,5.430141821,4.578770827,5.909333466,6.603612448,2.051346112,1.91284665,2.076206162,27,All
482,4.360243874,5.694030767,5.366821663,4.514785144,5.265602639,5.431457977,3.713692157,4.201738883,5.142611688,3.404918968,4.238037687,3.97164783,3.870627052,23,All
483,6.702227922,4.676177869,4.969064394,5.787430492,5.523990188,5.375523199,5.591108323,4.167174001,5.55172705,6.07963529,2.428563409,2.567291143,2.352321828,19,All
484,4.635896708,5.56191027,4.957137851,5.984405153,6.131863609,6.26799868,3.720395645,4.454083951,5.51529984,3.216177541,4.589991688,4.37040251,4.76957576,18,All
485,4.182308162,5.057230065,3.329455822,3.504799605,4.492249939,4.550203241,3.037428481,4.08656776,5.248572412,2.401688324,3.08343935,3.620442688,2.83843902,23,All
486,6.191147567,5.199097505,4.323654771,4.578483554,5.110281463,4.739091188,4.338667707,4.877894092,5.28529865,3.810787239,2.287307478,2.571340878,1.798716897,19,All
487,4.768440415,5.315410256,4.692454523,4.655384683,6.038868349,6.086642823,3.485238344,4.114287848,5.978973756,2.882557294,3.985435723,3.916465531,3.902894606,20,All
488,6.53647257,5.072454235,3.485560346,4.182999633,4.508104807,4.469423261,3.787852478,4.123331687,5.032475592,3.392428366,1.956478338,2.747039956,1.963870071,15,All
489,6.270880837,6.201203628,5.509233779,6.223354975,6.60437935,6.187290773,5.942266969,5.219078157,6.75508699,6.102950062,2.178874159,2.540336838,1.836607183,18,All
490,3.680518206,5.26390228,5.263594998,5.704041706,5.782504877,5.895819139,4.428832841,4.013178864,5.845865722,3.643279717,4.787390475,4.640024196,5.040381845,17,All
491,3.588237861,5.528636392,4.558985642,5.001917328,5.688625052,5.516231566,3.653926243,4.678162468,5.205851634,2.543692339,4.248111906,4.505094819,4.365057896,15,All
492,2.898174824,5.728906416,4.992133186,5.155903735,6.111499284,5.123285665,3.240195645,4.340446407,5.097667847,2.823882038,5.103487648,4.26412455,3.866760819,17,All
493,2.787730545,5.739042918,2.768916778,3.786775139,6.278126512,6.158777006,2.34967362,4.398793972,4.897826493,2.17222192,4.717737224,5.093680363,4.65992086,22,All
494,5.027077218,5.903972391,4.986971438,5.046838901,5.557101456,5.800536221,3.939743775,4.168943295,5.355496032,3.797255274,3.417606983,3.533922784,3.846088635,20,All
495,6.131113419,5.206175112,7.201842834,6.484595271,7.328804915,7.054846842,5.668546973,5.295628614,6.240928422,6.405280108,4.290789591,4.092339931,3.851226348,31,All
496,4.308282167,5.470055808,6.358506102,5.724220693,6.751243099,6.549710742,4.332124223,5.083093228,5.966184131,3.878455536,5.16319701,4.513465742,4.748387897,16,All
497,3.771228782,5.864133424,5.750209045,6.079758141,7.04528563,6.657773384,4.063449736,3.838508889,6.02811071,4.374638078,5.213550972,5.477220357,5.035669969,14,All
498,5.311247983,5.098791304,6.057003998,5.02302208,5.877950272,5.508386575,4.667140674,4.103304448,4.895531525,4.04281239,4.902528689,4.718033553,4.231533903,19,All
499,3.189664106,6.195105869,4.566987891,4.99090145,6.23834893,6.211455161,3.857048417,4.600853107,5.583654158,2.151274118,5.705195144,5.7128273,5.546042971,19,All
503,6.567940792,4.915686959,4.933950453,4.878073774,4.982849343,5.135137092,4.861175802,4.501637478,5.483845825,4.982944348,1.944604103,1.962450523,2.045488082,19,All
